Index,DocID,PairID,Score,Text
535,w_pp,w_pp_78,0.812,"In some flowers with superior ovaries , the base of the stamens , petals and sepals are fused into a floral tube or hypanthium .
In some species , the other floral parts are fused to form a cup called a floral tube or hypanthium ."
536,sts,sts_171,0.812,"A man does floor exercises.
A man is exercising."
537,sts,sts_182,0.812,"A woman equestrian riding a horse.
The woman is riding on the brown horse."
538,nmt_pp,nmt_pp_194,0.812,"So, Gray's been through a few assistants, huh?
so, Gray had a couple of assists, right?"
539,w_pp,w_pp_94,0.812,"Each profile is personalized for a particular student , with content and software for each pupil .
All of them are personalized and full of contents and educational software for every pupil ."
540,gr,gr_880,0.812,"This is a fantastic way to end this series.
What a great ending to a fantastic series!"
541,w_pp,w_pp_217,0.812,"Dehydrated and frozen mashed potatoes are also available in many American or European countries .
Dehydrated instant mashed potato mixes are available in many different flavors ."
542,w_pp,w_pp_56,0.812,"Mike Dirnt is an American musician who is currently the bassist and backing vocalist for the American punk rock band Green Day .
Mike Dirnt is the bass guitar player from the punk rock band Green Day , he also sings back up vocals ."
543,sts,sts_177,0.812,"I'm real excited to be a Cleveland Cavalier,"" James said.
I'm really excited about going to Cleveland,"" James told ESPN.com."
544,gr,gr_447,0.812,"At first, I was extremely interested in reading this book because of how much I enjoyed Rainbow Rowell's Fangirl.
I'd highly recommend this book especially if you've already read ""Fangirl""."
545,nmt_pp,nmt_pp_320,0.812,"Don't be crazy, Tommy, you don't wanna get hanged.
come on, Tommy, you don't want to be hung."
546,f_pp,f_pp_40,0.812,"I wouldn't not be the appropriate person to give that advice, I am a virgin.
and anyway, im not the person to ask im a virgin."
547,f_r,f_r_180,0.812,"There are plenty of fish in the sea.. keep looking
Remember, there are plenty more fish in the sea."
548,w_pp,w_pp_24,0.812,"The population was 16,461 at the 2000 census .
In 2000 , 16,461 people lived in Aberdeen ."
549,w_pp,w_pp_23,0.812,"Portia is an inner satellite of Uranus .
Portia is a closer moon to Uranus ."
550,w_pp,w_pp_499,0.812,"The population was 1,001 at the 2000 census .
1,001 people were living in Strum as of the 2000 census ."
551,nmt_pp,nmt_pp_13,0.812,"I said, ""Yeah."" The guys said,""How was it?"" I said, ""Great.
and I'm like, ""Sure."" And they go, ""What was that like?"" I'm like, ""Fantastic."
552,w_r,w_r_321,0.812,"Giuseppe Dossena is an Italian football manager and former player .
Giuseppe Galderisi is an Italian former football forward and manager ."
553,gr,gr_781,0.812,"Now, before you judge the book for this, I was given a copy to review in exchange for an honest review.
I was sent this book by the author for and honest review, so thank you so much, Stormy!"
554,nmt_pp,nmt_pp_225,0.812,"This is the most decent among Yu Ri's clothing.
according to Yu Ri, this dress is the best."
555,w_pp,w_pp_395,0.812,"They play their home games at Portman Road in Ipswich .
The home stadium of the club is Portman Road ."
556,w_pp,w_pp_356,0.812,"The other sub-field is quantum mechanics .
The two parts are classical mechanics and quantum mechanics ."
557,nmt_pp,nmt_pp_81,0.812,"Whatever is gonna happen is gonna happen, no matter what.
what's going to happen is anyway."
558,f_pp,f_pp_72,0.812,"I do not know the best web search terms to find what you're looking for.
I do not know the best one try to google that hun!"
559,nmt_pp,nmt_pp_283,0.812,"that trading connections can expand across the Mediterranean region.
the trade links could be extended to the entire Mediterranean."
560,nmt_pp,nmt_pp_301,0.812,"The thermal blanket's not big enough for the three of us.
for three, the heat blanket isn't big enough."
561,w_pp,w_pp_441,0.812,"Permits are required to keep Bald Eagles in captivity in the United States .
To keep Bald Eagles in captivity , the workers must be experienced in caring for eagles ."
562,snli,snli_618,0.812,"A woman in a white shirt and a skirt is singing into a microphone.
Blond female sings into a microphone while her dancers perform behind her."
563,f_pp,f_pp_94,0.812,"It depends on whether or not the guy is nice.
it really depends on the guy - what kind of a person is he, is he nice, est."
564,snli,snli_453,0.812,"People are shopping at a busy fruit market.
A group of people at an outdoor fruit market"
565,w_pp,w_pp_104,0.812,"Since 2002 , its principal conductor is Sir Simon Rattle .
The conductor of the orchestra is Sir Simon Rattle ."
566,nmt_pp,nmt_pp_336,0.812,"And, well, in the middle of her 700th lap, ..this embolism popped in her brain and she dropped dead.
well, she got a brain embolism in the mid-seat pool, and she was dead at the scene."
567,nmt_pp,nmt_pp_429,0.812,"After Item 4.1.3 (now 4.1.2) a new Item 4.1.3 shall be incorporated as follows: ""4.1.3.
the following point shall be inserted after point 4.1.3 (now paragraph 4.1.2):"
568,w_pp,w_pp_150,0.812,"Johannes Plott left his native Germany and came to this country in 1750 .
In 1750 , two brothers called Plott left Germany to live in America ."
569,nmt_pp,nmt_pp_228,0.812,"Well, it must be nice to be queen. Queen?
being queen must be a great feeling."
570,gr,gr_877,0.812,"In conclusion, Braineater Jones is a great novel.
Braineater Jones is one of the most original, at times hilarious, at times depressing, books I've read in a long while."
571,w_pp,w_pp_123,0.812,"They also performed with the pianist Sviatoslav Richter on many occasions .
The quartet often played piano quintets with the pianist Sviatoslav Richter ."
572,w_pp,w_pp_436,0.812,"The population was 1,037 at the 2000 census .
1,037 people were living in Poygan as of the 2000 census ."
573,nmt_pp,nmt_pp_401,0.812,"I've seen it on TV. Clinton is there with his girl
I saw Clinton and his girl on TV."
574,f_pp,f_pp_195,0.812,"That is why we are all here answering queries.
yes but thats why we are all here answering questions."
575,w_pp,w_pp_166,0.812,"Carly Rae Patterson is a singer and former gymnast .
Carly Rae Patterson used to be an American gymnast ."
576,nmt_pp,nmt_pp_10,0.812,"I promise you I've never seen that before.
I swear I didn't see it in my life."
577,nmt_pp,nmt_pp_448,0.812,"That's profiling. It's kind of a little Orwellian, isn't it?
isn't that a little Orwellian?"
578,snli,snli_434,0.812,"Two young women run down the sidewalk at night.
Two women dancing in the street late at night."
579,nmt_pp,nmt_pp_394,0.812,"The Cetagandan destruction of the old capital of Vorkosigan Vashnoi had torn the heart out of the Vorkosigan's District, three generations ago.
three generations ago, during the Cetagandan War, the capital was destroyed in the center of the Vorkosigan District."
580,w_pp,w_pp_286,0.812,"No great events of national importance have happened here , and few famous people have made Hartley their home .
No great events happened here , and not many famous persons lived in Hartley ."
581,w_pp,w_pp_319,0.812,"It can read the thoughts and movements of other beings by sensing the Aura that they emit .
By catching the Aura coming from others , it can read their thoughts ."
582,f_pp,f_pp_260,0.812,"No I haven't had any dreams similar to that.
hmm nope haven't had any dreams like that before"
583,w_pp,w_pp_142,0.812,"This is a list of the reptiles native to Australia .
A list of reptiles that come from Australia ."
584,w_pp,w_pp_392,0.812,"Edge then revealed that Chavo Guerrero would be in his corner .
Edge then said that he would have Chavo Guerrero outside the ring ."
585,f_pp,f_pp_84,0.812,"I am not certain about this camp for adults, but it would be enjoyable.
I don't know about this adult camp, but that'd be pretty cool!"
586,nmt_pp,nmt_pp_339,0.812,"Childhood memories talking with Mum.
the memory of childhood when I spoke to my mother."
587,w_pp,w_pp_292,0.812,"The term multialphabetism describes parallel use of different alphabets .
Multialphabetism is where a mix of more than one alphabet is used ."
588,w_pp,w_pp_179,0.812,"The cheese is named after the city of Gouda in the Netherlands , but its name is not protected .
The name Gouda is not protected , Gouda is made all over the world ."
589,gr,gr_909,0.812,"Aileen, who lives with her grandmother, is supposed to become a wise woman.
Aileen is training under her Aunt Beck in hopes of becoming a Wise Woman of Skarr, as all the women in her family have been."
590,f_pp,f_pp_18,0.812,"My apologizes, but I can't assist with that request.
sorry...cant help u with that one!!!!!"
591,w_pp,w_pp_291,0.812,"It is also transliterated felafel and filafil .
Different spellings in English include felafel and filafil ."
592,w_pp,w_pp_124,0.812,"Domestic workers are often required by their employers to wear a uniform .
Sometimes servants wear uniform when working for their employers ."
593,w_pp,w_pp_316,0.812,"The remains of the original Eureka Flag are on public display in the Ballarat Fine Art Gallery .
The rebel miners flag , the Eureka Flag can be seen at the Ballarat Fine Art Gallery ."
594,nmt_pp,nmt_pp_446,0.812,"But nearly everyone in Cambodia has lost relatives to the Khmer Rouge.
behind the crusade of the Khmer Rouge, nearly every inhabitant of Cambodia lost at least one relative."
595,f_pp,f_pp_101,0.812,"You had answered my previous question. What a woman expects from a man she marries?
U had answred my Q: What a gul expect fr a boy when she get married?"
596,nmt_pp,nmt_pp_351,0.812,"Do different rules apply to people who have heart disease?
does heart disease apply other rules than for others?"
597,f_pp,f_pp_56,0.812,"You can be shy, but you can also speak your mind whenever necessary.
Be shy, but speak ur mind wen u feel u should."
598,nmt_pp,nmt_pp_285,0.812,"Blood built up at the corners of Sharon's mouth as he gasped and wheezed.
Sharon gasped and whined, blood in the corners of his mouth."
599,w_pp,w_pp_214,0.812,"Hillary married Louise Mary Rose on 3 September 1953 , soon after the ascent of Everest .
Hillary married Louise Mary Rose in 1953 , by whom he had a son and two daughters ."
600,f_pp,f_pp_99,0.812,"You could try searching on the bigpond home page, which should likely have what you need and is a good site.
go to the bigpond home page its got exactly what your looking for and its good"
601,nmt_r,nmt_r_272,0.812,"in the event of a positive answer to the question 1:
If the answer to Question 1 is in the affirmative:"
602,stance,stance_454,0.812,"@realDonaldTrump: We have got to take our country back. It's time! Win it Mr. Trump
Donald J. Trump, I am voting for you to be our next ""El Presidente""! #trumpforpresident"
603,f_pp,f_pp_291,0.812,"South Park Mexican (SPM) is not a group, rather he is a rapper from Houston.
spm is not a group its a rapper south park mexican hes from houston"
604,w_r,w_r_145,0.812,"The settlement , which served as the capital of the colony , is today the modern town of Plymouth , Massachusetts .
The first successful English settlements were at Jamestown and Plymouth , in what are today Virginia and Massachusetts respectively ."
605,w_r,w_r_305,0.812,"The you made to constitutes vandalism , and has been reverted .
Such edits constitute vandalism , and will be reverted ."
