,PairID,SentencePair
1419,gr_476,"[""I have not watched any autistic adults on television (other than light Aspberger's cases)."", 'Rikki is also autistic, albeit a high functioning one.']"
1420,gr_477,"['Silver was strong, powerful, confident, and incredibly likable.', 'Despite what some of you might think of Silver, I actually liked her, too.']"
1421,gr_478,"['He could have been an interesting main character if the wolf gift actually challenged and changed him.', 'The Wolf Gift is classic Rice.']"
1422,gr_479,"['Then her father returns from the city one night holding the most beautiful rose that anyone has ever seen and a story about a Beast.', 'Beauty lives in the city with her father and two sisters.']"
1423,gr_48,"[""I knew it wasn't beforehand, but many are under the impression that it is a YA book."", ""I make time for every book, and I've loved them all.""]"
1424,gr_480,"[""One of the four POVs, Ember's POV is easy enough to differentiate from the three."", 'In this one Ember is clearly torn between Garrett and Riley.']"
1425,gr_481,"['I feel anger when Falcio does and love when he does.', 'As Falcio repeatedly mentions in the novel his name is pronounced Fal-Key-Oh.']"
1426,gr_482,"['Heart Of Stone is book one in the Gargoyles series by Christine Warren.', 'But, as it stands, book one did not win me over enough to continue on with the series.']"
1427,gr_483,"['But Kenzie seems to have given him a reason to lighten up.', 'Ethan, with the help of Kenzie, is a tad less defensive, a tad less sulky and whiny.']"
1428,gr_484,"[""As a reader, I got on with it, but as a character, Kyle hadn't."", 'By the time Kyle was cowering in his West Hampstead flat after his visit to Antwerp, the terror of the Old Friends was nicely realised!']"
1429,gr_485,"['Darcy is in charge of finding them a new master, but will she succeed.', ""Darcy again is presented a choice, something she didn't have before.""]"
1430,gr_486,"['I do think it is a good start, and there are more books to the series available.', 'Captivating start to series It all starts here, in Everville, a beautiful land in another dimension.']"
1431,gr_487,"['but she does have a cell phone.', 'I started listening to this audiobook with my 12 year-old niece and she DEVOURED it faster than me!']"
1432,gr_488,"['As much as I want to strangle Shiarra I really like the other characters so I am sticking with it.', 'I think that him and Shiarra would be cute together.']"
1433,gr_489,"['I think that is the one reason that many people read this book, but that is not the case for me.', 'It might not work for a lot of people, but it certainly does for me.']"
1434,gr_49,"['OMG was not expecting that twist but you know it was coming somewhere.', 'Plot (other than the twist): Jacob and his friends have left the island of Cairnholm on their boats and are being chased by the wights.']"
1435,gr_490,"['Seven, (Marina), is kind, caring, and loves to cook and bake.', 'Marina is really the only character I am attached too and in all honesty I just want this series to end.']"
1436,gr_491,"['She was just not as beautiful as her two sisters, who were apparently medieval models.', 'In this version, Belle tries to live up to the beauty standards of her two older sisters and feels lost in their shadow.']"
1437,gr_492,"['The characters were fine but I felt like as if they are superficial... At least the names where a little authentic Dustiana, Drantos, Antiana..', ""Drantos' clan are jerks in a way that only LD can write.""]"
1438,gr_493,"['I like the fact that Henry broke his own rule just to see Kate smile.', 'I absolutely loved this fiery and willful Kate, and, gosh, I want to see much more of her in the third book!']"
1439,gr_494,"['This book started out as a cute story about witches!', ""The book can stand on it's own.""]"
1440,gr_495,"['Besides the ending, I would suggest this entire series to magic-lovers anywhere.', 'THough I love this series and loved this book, I thought the ending left much to be desired.']"
1441,gr_496,"['I particularly love the detail provided about faery existence, breeding and storytelling.', 'I loved the faery expressions; one in particular stuck out as very clever: ""That\'s a very heavy acorn for such a little twig.']"
1442,gr_497,"[""She didn't find out about the mate bond and lose her whole personality."", ""The author didn't try to write in stupid accents or make her characters turn into caricatures.""]"
1443,gr_498,"['From there, things slowly get inexplicable with the mud thick unclarity that only a Gene Wolfe novel can provide.', ""Not as cryptic as other books by Gene Wolfe but enough riddles to make you wonder what's real and what's not.""]"
1444,gr_499,"[""I didn't like Adam in Unravel Me and now well now I know I really really really don't like him."", 'Well, I need Ignite me now.']"
1445,gr_5,"['All of these are very significant reasons to read this series, but I have to be honest.', 'He can hardly communicate with someone, so the way he slowly changes for Amaranthe is fascinating to read.']"
1446,gr_50,"['And now we have something different - a Young Adult book that manages to leave out the romance.', 'I loved how the author explored so many different types of relationships, not just the romantic ones.']"
1447,gr_500,"['A very satisfying ending to a great series.', 'I loved the way this series ended... now I am have withdrawals.']"
1448,gr_501,"[""Perhaps a bit of Sage advice is in order, but I'll leave that to Jaron!"", ""Jaron Sage learns a lot in this book, actually--especially how to see other people's feelings, and how to better share his own.""]"
1449,gr_502,"['When I did have to put it down I dreaded it!', ""It isn't much fun when you have a clue!""]"
1450,gr_503,"['The story follows Cara Devon, a sassy, ""de-filed"" Lord\'s daughter as she looks to uncover her deceased father\'s artefacts.', 'Cara was such a spunky, likable character in spite of the atrocities she suffered due to her jerk of a father.']"
1451,gr_504,"['Though many of the hunters are men, the party is led by a woman: always a woman.', 'LGBT books are so wonderful to read and this was no exception.']"
1452,gr_505,"['Cinder became Cinderella and poor Ella became nonexistent to her mother.', 'A clever twist on the classic Cinderella story.']"
1453,gr_506,"['Looking forward to the next book.', 'The political manuvering was much easiery explained in this second book.']"
1454,gr_507,"['Reading the first story in the collection, ""Best New Horror,"" is when I think I first realized what Hill can do.', 'In fact, ""Best New Horror"" sometimes haunts me, especially when I am driving through unfamiliar roads in the deep backwoods.']"
1455,gr_508,"[""If you're thinking that this would create a slow, boring plot, I'm sad to say that you're mostly correct."", ""It's almost as if the author got bored and couldn't be bothered writing anything more.""]"
1456,gr_509,"['If you love young Roland and stories of mid-world before the fall then your gonna love this!!!', 'So, if you are a Dark Tower series fan and you would like another glimpse into the mysteries of Mid-World, read this book.']"
1457,gr_51,"['That was probably the best thing that could have happened to him.', 'If you have read this series you are all familial with Reaver.']"
1458,gr_510,"['Oh my god, Alyssa, are you freaking serious?!', 'We do see Alyssa begin to fall for her maker, Lysander.']"
1459,gr_511,"['Even though Lex has a lot more to deal with on her conscience, she still manages to keep it fun.', 'Even better than the dialogue was the relationship between Lex and Driggs.']"
1460,gr_512,"['Jill is similar to Dante, but I like her more so far.', 'A fast-paced, action-packed novel following Jill Kismet, a hunter of the preternatural creatures from the nightside.']"
1461,gr_513,"['Alien kidnaps reluctant resonant mate and she shows him what for.', 'Barbarian Alien is book two in the Ice Planet Barbarians by Ruby Dixon.']"
1462,gr_514,"[""** spoiler alert ** This is book 4 in the Mercedes Thompson series, and it picks up right after Mercedes' rape in book 3."", 'Then proceeded to devour book 2, 3 and 4 in the space of a couple of days.']"
1463,gr_515,"['Argeneau and Rogue Hunter Novels, from my favourite to least favourite: 1.', ""I'm never tired to read Argeneau series, because every book is so well wrote, so fresh and brilliant.""]"
