,SentencePair,PairID,SubsetID,SourceID
1110,"[""YEEEEEEeeeeeeeeeeeeeeeeeeeeeeey lalalalalalallaalal~ I'm sorry, I am a bit hyper right now.....Mjau~ *_____* (We loved with a love that was more than love."", 'Also, there was not only a love triangle in this, but a love quadrilateral.']",Goodreads_198,Goodreads,Goodreads
1111,"['Some books are great for one thing and one thing only - a beach read.', 'Not quite, but there are enough moments of laughter and tears to make this the perfect fun read.']",Goodreads_199,Goodreads,Goodreads
1112,"['Slyva, the elf character in the book, is very diplomatic and tries to be the peaceful voice of reason.', 'Review courtesy of Dark Faerie Tales Quick & Dirty: This book has it all: demon pets, dwarves, elves, orcs and a school for magic!']",Goodreads_2,Goodreads,Goodreads
1113,"['But this is one of my all time favourite tropes and almost always means I will enjoy whatever book this is in.', 'This book is made entirely of win, and beauty, and awesome.']",Goodreads_20,Goodreads,Goodreads
1114,"['cant wait for the next book!', ""I didn't enjoy this book that much.""]",Goodreads_200,Goodreads,Goodreads
1115,"['It turns out that Will knows a lot.', ""The writing (aside from the plotting) was great, and I'm hoping that book 2 will get that extra star.""]",Goodreads_201,Goodreads,Goodreads
1116,"[""Basically I just wish the novel and all of it's ideas/plot lines had been better executed."", ""Avoiding using their powers hasn't been working with them lately.""]",Goodreads_202,Goodreads,Goodreads
1117,"['The magic system and world building are probably the best elements - they are very indepth and rich.', 'Particularly interesting is the unique magic system in which the three branches uneasily co-exist.']",Goodreads_203,Goodreads,Goodreads
1118,"[""I can't really give the ending of one of my favorite series anything but five stars."", ""I'm not ashamed to admit her books always manage to squeeze at least one tear out of me.""]",Goodreads_204,Goodreads,Goodreads
1119,"['And for the first time as a reader of this series, I felt a pull towards Riley and her character.', 'Anyway, things come to a head between Riley and the two sides to her soul.']",Goodreads_205,Goodreads,Goodreads
1120,"['The ending left me with opened jaw.', 'Now this brings me onto the plot.']",Goodreads_206,Goodreads,Goodreads
1121,"[""I didn't connect with the story and the parts that were supposed to be exciting just didn't do it for me."", ""it didn't focus much on the love story but the part when each exposed their feelings was something, felt it all the way thru.""]",Goodreads_207,Goodreads,Goodreads
1122,"['It is one of those books that give you hope that not all is bad.', 'If you have seen the movie Blade 2, I would not suggest reading this book.']",Goodreads_208,Goodreads,Goodreads
1123,"[""*snorts* Not from where I'm standing."", ""xP Which is fine and all, but I'm not really sure if it works for this story's pacing.""]",Goodreads_209,Goodreads,Goodreads
1124,"['She just stumbled on the killer so all her previous efforts were for nothing.', 'Whatever else may happen Mattie may have to survive more than just a bad few days.']",Goodreads_21,Goodreads,Goodreads
1125,"['I love how he recognized his wife tempered his dark (very black) side.', ""Torpedo Ink is Viktor's Band of Brothers, the only ones who survived the training school he was sent to as a child.""]",Goodreads_210,Goodreads,Goodreads
1126,"['), there is something about the experience of reading a Sookie book that makes you feel ""at home.', 'Once again Sookie finds herself in more danger, but this time around she is able to handle herself better.']",Goodreads_211,Goodreads,Goodreads
1127,"['& I\'m going to kick your ass"" Holy CRAP, I\'m your fan!', 'Such a great kick off for a series!']",Goodreads_212,Goodreads,Goodreads
1128,"['Not the nice sweet fairies, but the evil, alien, sinister fairies.', 'The mixture of the fairy and mundane world is not a smooth transition with problems on all sides.']",Goodreads_213,Goodreads,Goodreads
1129,"['As far as Mae and Justin--I am sort of tired with the push/pull relationship already.', 'Justin March investigates and dismantles illegal religions with Mae Koskinen, an implant-improved soldier, works as his body guard.']",Goodreads_214,Goodreads,Goodreads
1130,"['Not only did I enjoy this book, I plan on reading the next 3 in the series.', 'Wow, I am so pleased that I picked this book up!']",Goodreads_215,Goodreads,Goodreads
1131,"[""hi, people, if someone keeps going when you say no, you shouldn't be expected to just forgive him and move on."", ""It's hard to believe that people can be so wretched to do something like that.""]",Goodreads_216,Goodreads,Goodreads
1132,"['Last March 3, I had the chance to meet Tahere Mafi and Ransom Riggs.', 'As good if not better than the 1st one and Tahereh Mafi .. Oh Tahereh Mafi is my queen.']",Goodreads_217,Goodreads,Goodreads
1133,"['Helped me get in touch with my inner goose.', ""I started the second in the series and didn't finish it, it just wasn't doing much for me.""]",Goodreads_218,Goodreads,Goodreads
1134,"['It is very very loosely based on the fairy tale.', ""It's very well written, giving you a vivid picture of the wildeness.""]",Goodreads_219,Goodreads,Goodreads
1135,"['But yet, none of the few thorns held much consequence to the rest of this blindingly beautiful book.', 'I highly recommend this book for people who like epic fantasy and battles.']",Goodreads_22,Goodreads,Goodreads
1136,"[""Zhong Ye's story was very enlightening, and it helped me to understand the 1st book better."", 'The descriptions of the food make me hungry.']",Goodreads_220,Goodreads,Goodreads
1137,"['All in all, this book had exactly what I wanted to see from the characters.', 'This made me respect them more and made me appreciate all the tough decisions they had to make.']",Goodreads_221,Goodreads,Goodreads
1138,"['What I Did Not Like: I think I would have liked to know more history behind the Zhamvy.', 'I did, at times, want to smack the main character, Phoenix for being too dramatic and reckless.']",Goodreads_222,Goodreads,Goodreads
1139,"['This series is definitely one I will cherish forever; along with its characters and this unique world Crane has created.', 'Okay, now I owe a little apology to Ms. Crane.']",Goodreads_223,Goodreads,Goodreads
1140,"['She meets Quinn Donegan, the tattooed to-hot-to-be-real Irishman, who has a different girl on his arm and in his bed every night.', 'For some men this might seem like a dream come true and for Quinn it is until he meets and falls for Ryann!']",Goodreads_224,Goodreads,Goodreads
1141,"[""I knew it wasn't beforehand, but many are under the impression that it is a YA book."", 'Not when you are talking about this book.']",Goodreads_225,Goodreads,Goodreads
1142,"['We see another side of Mychael; now we learn where he came from before he became Paladin.', 'We also get to see the love triangle resolved in a very satisfying way.']",Goodreads_226,Goodreads,Goodreads
1143,"[""The sex wasn't as descriptive or plentiful as I thought it would be, but it actually worked with the story."", 'Though, I would have gladly paid for an enthralling, imaginative and beautifully written story like Ember.']",Goodreads_227,Goodreads,Goodreads
1144,"['It cannot be stopped every time I know the way Edward stare at Bella.', 'Edward is a much deeper character, all the Cullens are better drawn.']",Goodreads_228,Goodreads,Goodreads
1145,"[""To be completely honest, I didn't connect with any of the main characters, and I didn't like the romance between Bobbie and Canie."", ""Judy, for example, Mary Worthington's long-ago tormentor, would have been a cool character for Bobbie to bond with and explore the mystery of Mary.""]",Goodreads_229,Goodreads,Goodreads
1146,"[""They didn't feel forced together for the sake of the story, like Kit and Rue did in the previous book."", '4.5 Stars I loved this book as much as the first.']",Goodreads_23,Goodreads,Goodreads
1147,"[""I'll give it some points for it actually having the guts to make its main character a pretty terrible person."", 'Ella, the main character, is a living doll, a transference of human consciousness into an inanimate object.']",Goodreads_230,Goodreads,Goodreads
1148,"['Plus, she continues to flirt with just about anyone, in spite of Martini telling her it makes him uncomfortable.', 'Agent Kitty Katt and Alien Jeff Martini are supposed to be planning their wedding.']",Goodreads_231,Goodreads,Goodreads
1149,"[""We learn some true feelings that Mircea had for Dorina's mother and how he truly feels about Dorina."", 'Looking forward to reading the next book in the Dorina Basarb series.']",Goodreads_232,Goodreads,Goodreads
1150,"['I think I will read patternmaster next because I regret not going through these in publication order rather than chronological order.', 'Odd to see her try to knit her distant past (Wild Seed) to her distant future (Patternmaster) with an interim book.']",Goodreads_233,Goodreads,Goodreads
1151,"[""But for now, I'll say that some parts of this were SO GOOD, while others either left me angry or wanting."", 'While parts were predictable--though there were some things I never saw coming--I still enjoyed reading everything and I never got bored.']",Goodreads_234,Goodreads,Goodreads
